"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC100","DeciduousCC40","DeciduousCC60","DeciduousCC80","Larch80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC100","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP100","MixedwoodUP40","MixedwoodUP60","MixedwoodUP80","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC100","PineCC20","PineCC40","PineCC60","PineCC80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC100","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"11","4-18-72-33-NW",0,0,0,0,0,0,0,0,0,0,0,0,5.94338138699683,14.1927640198322,0,0,0,0,0,0,0,0,0,0,2.77621022711268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","4-18-73-10-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,21.673618633155,0,0,0,0,0,0,0,0,0,7.162689573703,0,0,0,0.236995744431668,0,0,0.25629476627,0,0,0,12.467159300008,1.664048236086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1816142077976,0,0,0,1.82778332309,0,0,0,0,0,0,0,2.52705034426706,0,0,16.6582574268701,0,0,0,0,0,0,0,0,0,0.328682220916,0
"13","4-18-73-10-SW",0,0,0,0,0,0,0,0,0,0,0,0.864106154504,0,24.04547683263,0,0,0,0,0,0,0,0,0,0,0,1.50140735085,0,4.05510428214,2.53361901115,0,0.7443926982394,0,0,0,8.41482674406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207937163155,0,0,0,0.0888882010466,0.8111182558943,0,0,0,0,0,0,0,0,0,9.89582001491,0,0,0,0,0,0,0,0,0,0.325866808194,0
"14","4-18-73-15-NW",0,0,0,0,0,0,0,0,0,0,0,5.073694003512,1.633189206137,14.981129971159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68854945794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13998285384987,0
"15","4-18-73-15-SW",0,0,0,0,0,0,0,0,0,0,0,4.77395598807,0,19.672373856736,0,0,0,0,0,0,0,0,0,2.45796037769,0,0,0,3.102594371611,0,0,0,0,0,0,0,4.55612772126119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.136823111633,1.6197026230682,0,0,3.659677134267,0,0,0,0,0,0,0,0,0,0,4.55612746574566,0,0,0,0,0,0,0,0,0,0.3937199499327,0
"16","4-18-73-16-NE",0,0,0,0.381166770918,0,0,0,0,0,1.66413822764,3.530616312124,3.861482384746,10.46532259099,9.087604041603,0,0,0.000406310310293,0,0,0,0.54047947945,0,0,0,4.583461304363,0,0,0,0,0,0,0,0,0,23.9939875729,2.739136662722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.470848933054,0,1.57630750802,0,0,0,0,0,0,0,0,0,0,0,37.051820135497,0,0,0,0,0,0,0,0,0,0.0984756035174,0
"17","4-18-73-16-NW",0,0,0,2.391181469005,32.2227942822724,0,0,0,0,0,0,0,0.439460246832,0,0,0,0,0,0,0,24.1882346587,0,0,0,0.785878030878,0,0,0,0,0,0,0,0,0,4.63935084575,1.48601892248276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0994831181907,0,0,0,0,0,0,0,0,0,0.0429020417191,0
"18","4-18-73-16-SE",0,0,0,1.5504345482,1.543479631612,0,0.7932803251213,0,0,2.57949837542051,0,0,0,2.224766883826,0,0,0,0,0,0,10.82914866814,0.27489577251037,0,0.00703244769418,3.46233121589,0,0,0,0,0,0.0064185925561546,0,0,0,24.902288888201,1.5653995880809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.713267355327,4.22912594632,0,0,0,0,0,5.38753177766e-06,0,0,0,0,0,0,44.4068423104648,0,0,0,0,0,0,0,0,0,0.1623616409733,0
"19","4-18-73-16-SW",0,0,0,8.386985809406,42.4478082975242,0,1.518393814985,0,0,0,0,0,0,0,0,0,0.00021489584176932,0,0,0,3.089164885143,0,0,0,0,0,0,0,0,0,0,0,0,0,6.119584881636,1.7592325605166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173292224983,0,0,0,0,0,0,0,12.486376240325,0,0,0,0,0,0,0,0,0,0.866566863816286,0
"20","4-18-73-17-NE",0,0,0,28.10855373887,31.3884047445098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28457743742,1.16729308077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4797035501577,0.14452847202
"21","4-18-73-17-NW",0,0,0,11.6422912772067,44.0893603837439,0,0.819716568117,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53452362192,0,0,0,0,0.514711255522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001464253936996,0,0,0,0,0,0,0,8.354240433309,0,0,0,0,0,0,0,0,0,0.00499838450598,0
"22","4-18-73-17-SE",0,0,0,15.36499387557,39.3194980532954,0,0,0,0,0,0,0,7.565976706572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45422875001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93379075904012,0
"23","4-18-73-17-SW",0,0,0,1.22391065495,44.0120444133562,0,0,0,0,0,0,0,9.580968811658,0,0,0,0,0,0,0,12.53637200263,0,0,0,0,0,0.5159051169891,0.0155765068241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001002908725403,0,0,0,0,0,0,0,12.5363717809,0,0,0,0,0,0,0,0,0,0.5098391227983,0
"24","4-18-73-18-NE",0,0,0,0,3.1388585359797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7506250962,0,0,0,0,0.350702764462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7506255448,0,0,0,0,0,0,0,0,0,0,0
"25","4-18-73-18-NW",0,0,0,0,12.32867820319,0.000461841750509,0,0,0,0,1.11386237113,0,0,0,10.6620460568505,2.49753168241845,0,0,0,0,0.920512363218,0,0,0,0,0,0,14.8988234443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3912322271202,0,0,8.4480438225,0,8.9392430787298,0,0,0,0,0,0,0,0,15.1944141002728,0,0,0,0,0,0,0,0,0,0,0
"26","4-18-73-18-SE",0,0,0,0,5.400948961146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.053781826393,0,0,0,0,0,2.182140509699,2.29404830085,0,0,0,0,0,0,1.47930054992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52400353824,0.2857947579925,0,0,1.73748290370383,0,0,0.0024343746026292,0,0,0,0,0,0,0,50.533081690716,0,0,0,0.03224681343774,0,0,0,0,0,0.0874808735416,0
"27","4-18-73-18-SW",0,0,0,0,12.9912903196728,7.4803145527,0,0,0,1.5118910395479,0,0,2.37595309363,1.31800855230728,3.8798199689501,0.1209211725455,0.1079335902704,0,0,0,9.5791349424962,0,0,0,0,0,0,0,0,0.7924095466844,0.0002237778217408,0,0,0,8.399538248246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821347041419,0,0,2.02260420673,9.83718475231,5.3911131953332,0.000569893744744,0,0,0,0,0,0,0,30.9716202221123,0,0,0,0,0,0,0,0,0,0.249141267441,0
"28","4-18-73-19-NE",0,0,0,0,44.1804625891308,3.40234654046,10.0445835118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49693934613,0.407326618401,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44693005215,0,0,0,0,0,0,0,0,0,0.60326238668607,0
"29","4-18-73-19-NW",0,0,0,0,5.008280787338,0.251189534874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9784350005199,0,0,0,3.93241469192512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73370563754,40.1508236389246,0,0,0,1.0866765117152,0,0,0,0,0,0,0,0,0,4.411038924476,0,0,0,0,0,0,0,0,0,0.1054422196891,0
"30","4-18-73-19-SE",0,0,0,0,28.34843348914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8068765369,0,0,0,0.194226318269,4.15219331676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.383908846847,0,0,0,0,0,0.000236029740368,0,0,0,0,0,0,0,19.8068762898,0,0,0,0.074543057915,0,0,0,0,0,0.2423879151657,0.251848294436
"31","4-18-73-19-SW",0,0,0,1.762001305774,1.42917186545,0,0,0,0,0,0,0,0,0,6.41864023371759,0,0,0,0,0,2.59614585101,0,0,0,18.788065418014,0.385845775339,0,4.91049810498,0.00949398846913,0,0,1.989756220285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9125571576338,0,0,0,0.960869879520942,0,0.000161732837617,0,0,0,0,0,0,0,9.0147859906729,0,0,0,0,0,0,0,0,0,0.34575339877163,0
"32","4-18-73-20-NE",0,0,1.939945106434,11.1954543194932,44.4143496023305,7.097329153484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0973291534851,0,0,0,0,0,0,0,0,0,0.679597157401,0
"33","4-18-73-20-NW",0,0,0,0.407574074221,52.9152287978727,12.88801699111,0.07334081103761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9613578021889,0,0,0,0,0,0,0,0,0,0.2922968135251,0
"34","4-18-73-20-SE",0,0,2.29170909828,51.86997892176,8.80015438386,1.68840963078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68840963078,0,0,0,0,0,0,0,0,0,0.482626781707,0
"35","4-18-73-20-SW",0,0,0,5.92881148705,54.6873709420217,3.15421627691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.516129576045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.670345380366,0,0,0,0,0,0,0,0,0,0,0
"36","4-18-73-21-NE",0,0,0,0,0,0,0,0,0,0,2.4801945341355,0,1.46449756349,22.7111906967781,0,0,0,0,0,0,0,0.769584072455,0,0,3.24909406424,0,8.73323044019,3.083325679305,0,0,0,0,0,0,0,3.883489009544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52269543918,0.104781014756,0,0,0,0,0,0,0,0,0,7.1332672134698,0,0,0,0,0,0,0,0,0,0.06673916325723,0
"37","4-18-73-21-NW",0,0,7.803116340469,6.392463957451,7.389620052376,0,0,0,0,0,28.567626844669,0,0,0.7271565978612,0,0,0,0,0,0,0,4.4149891548122,0,0,0,0,0,1.55136269062,0,0,0,0,0,0,1.01171861605,3.60691363665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876515948678,0,0,2.141008781405,0.125080076141,0,0.000428645880836,0,0,0,0,2.42590885408,0,0,40.0271570324356,0,0,0,0,0,0,0,0,0,0.1725027514915,0
"38","4-18-73-21-SE",0,0,0,0,0,0,0,0,0,0,8.7428354346,0.010997682406,0,33.124346102107,0,0,0,0,0,0,1.35946894726,0.318620298113659,0,0,10.72325666664,0,1.31958496809,2.166674037509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6445514260908,0,0,0.1318975668885,0,0,5.9414048247e-05,0,0,0,0,0,0,0,15.411182752077,0,0,0,0,0,0,0,0,0,0.218214612373,0
"39","4-18-73-21-SW",0,0,3.2422627413551,8.6292338566887,9.851569723557,0,0,0,0,0,6.2356865939,0,0.199789419567,0.001509347040123,0,0,0,0.00110243633799,0,0,12.7759940214,1.604983367689,0,0,0.609069344645,0,0,0,0,0,0,0,0,0,11.9739799256,9.165071804202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605172648595,0,0,0.000228134633516,0,0,0.000790143081198,0,0,0,0,0,0,0,42.060773460335,0,0,0,0,0,0,0,0,0,0.0570553726927,0.30401330036
"40","4-18-73-22-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,2.205882564065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086468043236838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.808032094698,0,0,2.1882966256217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","4-18-73-28-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43432539947,3.90805465904,3.849120819141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5245996238629,2.26960056879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116215127652,0
"42","4-18-73-28-NW",0,0,0,0,0.00344649251817,0,0,0,0,0,0,0,0,14.804729283087,0,0,0,0,0,0,0,0,0,0,4.48514115719,0,0.295512027724,0.5240384385156,18.025488128226,0,0,0,0,0,0,3.708443334949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.086306113984,0,0,1.9880971848605,17.997413919556,0,0,0,0,0,0,0,0,0,3.708443577182,0,0,0,0,0,0,0,0,0,0.290855373079,0
"43","4-18-73-28-SE",0,0,0,0,0,0,0.118858745101,0,0,0,0,0.823183043284,3.606329208385,12.533115025566,0,0,0,0,0,0,0,0,0,0,0,0,2.51273468022,1.7834230744858,8.53159033129,0,0,0,0,0,0,0.0514715185417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91268216612369,12.352832795597,0,0,0,0,0,0,0,0,0,0.1703305053972,0,0,0,0,0,0,0,0,0,0.5939151798658,0
"44","4-18-73-28-SW",0,0,0,0,3.9480683933497,1.111721355632,3.9273303562077,0,0,1.2704372374,10.934904583064,0,0,2.706166270893,0,0,0,0,0,0,0,0,0,0,8.0301994904729,0,0,0,1.84445697656,0,0,0,0,0,0,21.5507628800953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26311599365,5.9202443209461,0,0,0,2.390056013813,0,0,0,0,0,0,0,0,0,38.7951561740291,0,0,0,0,0,0,0,0,0,0.21201764347255,0
"45","4-18-73-29-NE",0,0,0,0,11.3462728547059,5.22969638705,0,0,0,0,0,0,0,0.898262188015,4.982319132719,0,0,0,0,0,0,5.10691957872,0,0,0,0,0,3.08011966654,8.21978502487,0,0,0,0,0,0,3.66569353654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65343989094,0,0,0,18.459430416779,0,0,0,0,0,0,0,0,0,18.984628702526,0,0,0,0,0,0,0,0,0,0.70200110852196,0
"46","4-18-73-29-NW",0,0,0,0,56.3410454619743,0,0,0,0,0,0,0.351898883063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.674823268655,5.8653287384144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0460908202261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2355856787757,0
"47","4-18-73-29-SE",0,0,0,0,43.105190479983,22.126816572617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486403988875,0,0,0,0,0,0,0,0,0,0,0.000477471188881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542044904621,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1272940524644,0,0,0,0,0,0,0,0,0,0.74376848275442,0
"48","4-18-73-29-SW",0,0,0,0,62.541748057712,5.218929837794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1778440328266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.218929837764,0,0,0,0,0,0,0,0,0,0.0841457496371,0
"49","4-18-73-3-NW",0,0,0,0,0,0,0,0,0,0,0,4.539928335081,0,5.897480175507,0,0,0,0,0,0,0,0,0,0,0,0,0,4.296995663743,1.40373455822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304560761592,0,8.427469125136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262777418916,0
"50","4-18-73-3-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0.88438474821197,0,0,0,0,0,0,0,0,0,0,0,0,0,1.425345312665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","4-18-73-30-NE",0,0,0,0,50.2969529585794,0,0,0,0,0,0,1.47391563524,0,0,0,0,0,0,0,0,0,0,0,0,2.1401874414004,0,1.1958843912,0.44109362639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425401558668,0,0,0,7.28521689611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952710002979,0,0,0,0,0,0,0,0,0,0.481258927399,0
"52","4-18-73-30-NW",0,0,0,0,60.3951467578182,3.07693442223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36620632623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876024398781,0,0,0,0,0,0,0,0,0,0,3.07693442223,0,0,0,0,0,0,0,0,0,0.6019255003344,0
"53","4-18-73-30-SE",0,0,0,0,50.05417591281,0,15.6377804035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311017453679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192437927074,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63778040348,0,0,0,0,0,0,0,0,0,0.00564657330334,0
"54","4-18-73-30-SW",0,0,0,0,36.8487204606495,7.1990593230792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005578250581552,0,0,0,0.34377152548437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8332276051706,0,0,0,1.5423949533099,0,0,0,0,0,0,0,0,0,7.1990593231022,0,0,0,0,0,0,0,0,0,0.0020996927409,0
"55","4-18-73-31-NE",0,0,0,0.041978459775,39.3882459679285,0,0,0,0,0,0,0,0,1.74918432041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47563537548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05560218065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05559985505,0,0,0,0,0,0,0,0,0,0,0
"56","4-18-73-31-NW",0,0,0,4.99664611871,54.5888978304665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90562994096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3130455520467,0,0,0,0,0,0,0,0,0,0,2.121961834605,0,0,0,0,0,0,0,0,0,1.3130457639529,0,0,0,0.1845078418281,0,0,0,0,0,0.2230459085559,0.337094846043
"57","4-18-73-31-SE",0,0,0,0,29.2445362744655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44681435678,0,0,0.329639845742,12.88714638727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74277410121,0,0,0,0,0,0,0.897437872991,0,0,0,9.52109992423,0,0,0,0,0,0,0,0,0,11.18958845802,0,0,0,0,0,0,0,0,0,0.3423006303853,0
