"","QSLinkID","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"2082","4-13-89-12-NE",0,0.21458274264261,0,0,0,0,0,16.0572143419079,0,0,9.45068083537117,0,0,0,0,0,0,0,0,0,0,0,4.9979247552091,0,0,0,0,0,0,0,0,0,0,0,12.766004868274,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38472875605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2083","4-13-89-12-NW",0,4.956725905463,0,0,0,0,0,0.640612573689,0,0,26.948411840787,0,0,0,0,0,0.754490270208,0,0,0,0,0,1.97420010756,0,0,0,0,0,0,0,0,0,0,0,13.851121350044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2084","4-13-89-12-SE",0,0.10489293726083,0,0,0,0,0,0.57868328393885,0,0,1.022097022598,0,0,0,0,0,19.2731014501445,0,0,0,0,0,13.39088307854,0,0,0,0,0,0,0,0,0,0,0,19.4512532241052,0,0,0,0,0,2.62960234423696,0,0,0,0,0,0,0,7.76810579634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080527100744,0,0
"2085","4-13-89-12-SW",0,0,0,0,0,0,0,1.401074000724,0,0,0,0,0,0,0,0,25.61348737919,0,0,0,0,0,0.0117662976856,0,0,0,0,0,0,0,0,0,0,0,9.67936921328579,0,0,0,0,0,5.743291927242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2086","4-13-89-13-NE",0,51.9718341247527,0,0,0,0,3.09295085012,9.4604082266869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2087","4-13-89-13-NW",0,26.2723462713323,19.357180304263,0,0,0,0,19.445566529262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16804709904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2088","4-13-89-13-SE",0,5.52273815249,0,0,0,0,0,23.0616654165081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244036512502,0,0,0,0,0,0,0,0,0,0,0,13.3512687818299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2089","4-13-89-13-SW",0,5.2583447202235,0,0,0,0,0,52.8430109255051,0,0,1.103539116389,0,0,0,0,0,2.162399457548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.279604137667,0,0,0,0,0,0.2650690357968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2090","4-13-89-14-NE",0,3.110333969862,0.159928357984,0,0,0,0,55.75678590397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091","4-13-89-14-NW",0,24.94934639807,0,0,0,0,0,37.552996989919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119463734382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2092","4-13-89-14-SE",0,5.824018865836,0,0,0,0,0,52.021162010013,0,0,0,0,0,0,0,0,2.18515636667917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22266084437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2093","4-13-89-14-SW",0,0,0,0,0,0,0,46.005062340033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.084222751761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2094","4-13-89-15-NE",0,11.240979971121,0,0,0,0,0,43.8796597706776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34985571961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2095","4-13-89-15-NW",0,5.874548392702,0,0,0,0,0,30.6137726461649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56112357518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2096","4-13-89-15-SE",0,17.85970710783,0,0,0,0,0,27.583999721999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8088287691643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2097","4-13-89-15-SW",0,17.83072558367,0,0,0,0,0,22.0479091183642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5834357062452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2098","4-13-89-16-NE",0,0.651951995548,0,0,0,0,0,47.30589896122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83928483273993,0,0
"2099","4-13-89-16-NW",0,2.373030496896,0,0,0,0,0,54.773372667878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51839931765122,0,0
"2100","4-13-89-16-SE",0,8.85002918739,0,0,0,0,0,35.686890953137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24230985824912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4414219742883,0,0.0154939217675
"2101","4-13-89-16-SW",0,27.998904608386,0,0,0,0,0,21.7334212778033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047172391664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2102","4-13-89-17-NE",0,5.72233718727,0,0,0,0,0,37.478553046756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41699846225994,0,0
"2103","4-13-89-17-NW",0,9.851447510744,0,0,0,0,0,25.3330894441222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280895451658,0,0,0,0,0,0.012979560558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188239471691,0,0
"2104","4-13-89-17-SE",0,3.45188759713,0,0,0,0,0,53.359957628694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2105","4-13-89-17-SW",0,1.991998167462,0,0,0,0,0,64.59999669749,0,0,0,0,0,0,0,0,0.21205728437411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37575703964081,0,0
"2106","4-13-89-18-NE",0,4.06232465922,0,0,0,0,1.03697860192,36.69484312312,0,0,0,0,0,0,0,0,3.88616869995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381858634806,0,0,0,0,0,9.0699977888485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201322573778,0,0
"2107","4-13-89-18-NW",0,11.00757956258,0,0,0,0,28.988071198075,20.3524295231866,0,0,0,0,0,0,0,0,3.24054487702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.578936132711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2108","4-13-89-18-SE",0,25.8709270244,0,0,0,0,0,35.5238455571193,0,0,0,0,0,0,0,0,2.881065857498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879440942196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71494073449,0,1.00011158693
"2109","4-13-89-18-SW",0,16.921861402093,0,0,0,0,0,40.7323140769393,0,0,0,0,0,0,0,0,5.808675994907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45141087388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5184018731927,0,0
"2110","4-13-89-19-NE",0,0,0,0,0,0,0,0.571206759985,0,0,0,0,0,0,0,0,0.694308026459,0,0,0,0,0,0,0,0,0,0,0,3.113187318342,0,0,0,0,0,0,0,0,0,0,0,7.5254928781644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246617180041,0,0
"2111","4-13-89-19-NW",0,0,0,0,0,0,0,1.37922325474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96232752326,0,0,0,0,0,0,0,0,0,0,0,11.041198071013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2112","4-13-89-19-SE",0,0,0,0,0,0,0,26.170162933382,0,0,0,0,0,0,0,0,3.98993242267,0,0,0,0,0,0,0,0,0,0,0,3.362752102976,0,0,0,0,0,0,0,0,0,0,0,27.22342119182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3494122290434,0,1.00011184533
"2113","4-13-89-19-SW",0,0.729609999962,0,0,0,0,0,40.080614629207,0,0,0,0,0,0,0,0,2.82773209153,0,0,0,0,0,0,0,0,0,0,0,3.43233584407547,0,0,0,0,0,0,0,0,0,0,0,6.95360789100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3768641327314,0,0
"2114","4-13-89-2-NE",0,0,0,0,0,0,0.274192530507,19.2627392181597,0,0,0,0,0,0,0,0,2.158655300365,0,0,0,0,0,0,0,0,0,0,0,3.00879098722,0,0,0,0,0,0,0,0,0,0,0,10.6683541840658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285847241242,0,0
"2115","4-13-89-2-NW",0,0,0,0,0,0,0,9.228870602851,0,0,15.586816213999,0,0,0,0,0,10.289624096865,0,0,0,0,0,0,0,0,0,0,0,0.678571127902,0,0,0,0,0,0,0,0,0,0,0,28.9250238148589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469861500786,0,0
"2116","4-13-89-2-SE",0,0,0,0,0,0,18.7302107676985,6.94383248452173,0,0,0,0,0,0,0,0,5.63576140655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.808096221143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2117","4-13-89-2-SW",0,0,0,0,0,0,6.96760340561497,0.115287921273,0,0,0,0,0,0,0,0,0.0472982564731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9863853063704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48472181979326,0,0
"2118","4-13-89-20-NE",0,0,0,0,0,0,0,16.337534476771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2119","4-13-89-20-NW",0,5.32390464823,0,0,0,0,0,5.660195516054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1430794419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370457204904,0,0
"2120","4-13-89-20-SE",0,0,0,0,0,0,0,52.4383402768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2121","4-13-89-20-SW",0,0,0,0,0,0,0,48.438345455618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.606689393944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2122","4-13-89-21-NW",0,0,0,0,0,0,0,5.5018849627922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2123","4-13-89-21-SE",0,1.49285057505,0,0,0,0,0,24.601250948435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4298546249213,0,0
"2124","4-13-89-21-SW",0,0,0,0,0,0,0,47.591696093521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2125","4-13-89-22-NE",0,0,0,0,0,0,0,0.0904176098908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2126","4-13-89-22-NW",0,0,0,0,0,0,0,3.64834396992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2127","4-13-89-22-SE",0,3.33478193855,0,0,0,0,0,28.48625472279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173158599722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173036488391,0,0
"2128","4-13-89-22-SW",0,12.53502972808,0,0,0,0,0,49.740765835922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139738444471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5904201106056,0,0
"2129","4-13-89-23-NE",0,0,0,0,0,0,0,7.53344328578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2130","4-13-89-23-NW",0,0,0,0,0,0,0,2.16645213844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2131","4-13-89-23-SE",0,0,0,0,0,0,0,51.664919392394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132","4-13-89-23-SW",0,17.139986080516,0,0,0,0,0,28.966619076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2133","4-13-89-24-NE",0,19.4409302570528,4.53755683874783,0,0,0,0,21.7769128047837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8482413554128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8482413553855,0,0,0,0,0,0,0,0,0,0,0
"2134","4-13-89-24-NW",0,10.97716363532,0,0,0,0,0,43.511979894446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2135","4-13-89-24-SE",0,15.5424904200705,0,0,0,0,38.5612590963757,6.767791468878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74444944453776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74444944456352,0,0,0,0,0,0,0,0,0,0,0
"2136","4-13-89-24-SW",0,11.42203587559,0,0,0,0,19.6299903137,33.68207504568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4969225115004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2137","4-13-89-25-NE",0,1.3171198116032,0,0,0,0,0,0,0,4.71149638186699,3.17094678955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9579485590786,0,0,0,0,0,0,0.366898994785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07839537660421,0,0,0,0,0,0,0,0,0,0,0
"2138","4-13-89-25-NW",0,5.249683820851,0,0,0,0,0,1.539802891602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942981176917,0,0,0,0,0,0,0,0,0,0,0,1.63570537878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2139","4-13-89-25-SE",0,13.73839153382,2.286202165724,0,0,0.11820891494721,0,3.926456618245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3294363488551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.329436109011,0,0,0,0,0,0,0,0,0.00541589902433,0,0
"2140","4-13-89-25-SW",0,0.120206119549,0,0,0,0,0,2.151491333576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2141","4-13-89-26-NE",0,0,0,0,0,0,0,4.407597417896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2142","4-13-89-26-NW",0,11.48848722824,0,0,0,0,0,10.810402815448,0,0,0.386495841468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2143","4-13-89-27-NE",0,9.28240678533,0.0628147566151,0,0,0,0,16.88172574432,0,0,0.865980386527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05011525713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2144","4-13-89-27-NW",0,14.32026959086,0,0,0,0,0,43.64373015771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244211821141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2145","4-13-89-27-SE",0,0,0,0,0,0,0,1.37640199114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511112858994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2146","4-13-89-27-SW",0,0,0,0,0,0,0,10.17821412654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.505793875463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147","4-13-89-28-NE",0,6.30634165816,0,0,0,0,0,42.61109067519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2148","4-13-89-28-NW",0,15.72953732785,3.447654230481,0,0,0,0,35.51515104502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2149","4-13-89-28-SE",0,4.25997300109091,0,0,0,0,0,5.89646461237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2150","4-13-89-28-SW",0,2.581602933161,0,0,0,0,0,40.148081295877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2151","4-13-89-29-NE",0,6.21589488959,2.054367859237,0,0,0,0,56.1786140777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127331110203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2152","4-13-89-29-NW",0,30.748002193813,9.81353695026,0,0,0,0,15.350470215432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2809434865232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153","4-13-89-29-SE",0,0,0,0,0,0,0,61.72287709043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84320156424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154","4-13-89-29-SW",0,0.829481414754,0,0,0,0,0,41.826675603986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.138163528242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2155","4-13-89-3-NE",0,0,0,0,0,0,0,12.6641791889035,0,0,7.834169369284,0,0,0,0,0,8.52863148668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.64732708066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2156","4-13-89-3-NW",0,8.84120902762,0,0,0,0,0,13.0324800833448,0,0,5.48717908611,0,0,0,0,0,4.893754061126,0,0,0,0,0,0,0,0,0,0,0,0.203024865802,0,0,0,0,0,0,0,0,0,0,0,33.8344221401232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
